id,u,v,width,height,is_line
73246,0.4577176,0.4893289,0.0110014,0.01573811,test
73246,0.4580354,0.4892373,0.01059993,0.01516379,test
73246,0.4582875,0.4891722,0.01081829,0.01547616,test
73246,0.4616663,0.4887851,0.01438817,0.02058308,test
73246,0.4622436,0.4886813,0.01428713,0.02043854,test
73246,0.4627542,0.4885478,0.01406044,0.02011423,test
73246,0.4632055,0.4884905,0.01324791,0.01895187,test
73246,0.4636154,0.4884466,0.01296409,0.01854585,test
73246,0.46598,0.4885801,0.0148809,0.02128796,test
73246,0.4669398,0.4886744,0.01489434,0.02130718,test
73246,0.4679242,0.4887278,0.01451679,0.02076708,test
73246,0.4689504,0.4887531,0.01365958,0.01954078,test
73246,0.4699694,0.4887606,0.01301148,0.01861364,test
73246,0.4697255,0.4889252,0.01216226,0.0173988,test
73246,0.4714964,0.4888211,0.01132987,0.016208,test
73246,0.4722694,0.4889012,0.01092537,0.01562935,test
73246,0.4729419,0.4889763,0.01011618,0.01447176,test
73246,0.4735675,0.4890207,0.00891302,0.01275057,test
73246,0.474061,0.4891293,0.008698547,0.01244376,test
73246,0.4745643,0.4891989,0.007450935,0.01065898,test
73246,0.4750456,0.4892724,0.006626451,0.009479507,test
73246,0.4754064,0.48931,0.005619879,0.008039549,test
73246,0.4756715,0.4893593,0.004597207,0.00657656,test
73246,0.4757367,0.4894152,0.003843113,0.005497786,test
73246,0.4757762,0.4893754,0.003751775,0.005367123,test
73246,0.4756927,0.489462,0.003676412,0.005259311,test
73246,0.4758823,0.4894621,0.00225165,0.00322111,test
,,,,,
73247,0.4548942,0.4863453,0.0026647,0.003812002,test
73247,0.4546711,0.486277,0.002709236,0.003875712,test
73247,0.4545924,0.4863586,0.002215824,0.00316986,test
73247,0.4546069,0.4863701,0.002215824,0.00316986,test
73247,0.454573,0.4862672,0.002181181,0.0031203,test
73247,0.455766,0.4858683,0.002995738,0.004285569,test
73247,0.4560988,0.4856063,0.00356797,0.00510418,test
73247,0.4561115,0.4856058,0.00350793,0.005018288,test
73247,0.456166,0.4855688,0.002964396,0.004240734,test
73247,0.4561527,0.4856012,0.002181181,0.0031203,test
73247,0.4617834,0.4887982,0.004549462,0.006508258,test
73247,0.4616789,0.489062,0.005017992,0.007178517,test
73247,0.4617742,0.4891182,0.00502504,0.007188599,test
73247,0.4622832,0.4896003,0.005018726,0.007179566,test
73247,0.4632397,0.4905477,0.004878953,0.006979613,test
73247,0.4760094,0.4989432,0.01778105,0.02543678,test
73247,0.4763199,0.4991762,0.01764048,0.02523569,test
73247,0.4766718,0.4994112,0.01747395,0.02499745,test
73247,0.476939,0.4995705,0.01691844,0.02420277,test
73247,0.4771739,0.499716,0.01682057,0.02406276,test
73247,0.4771882,0.4995976,0.01677028,0.02399081,test
73247,0.4776404,0.5000043,0.0174758,0.0250001,test
73247,0.4779459,0.5002094,0.01716804,0.02455983,test
73247,0.4781778,0.5003608,0.01676243,0.02397959,test
73247,0.4784192,0.5005108,0.01625451,0.02325298,test
73247,0.4786565,0.5006668,0.01610583,0.02304028,test
73247,0.4789475,0.5008741,0.015299,0.02188607,test
73247,0.4793026,0.5010933,0.01493304,0.02136255,test
73247,0.4797477,0.5013768,0.01398649,0.02000845,test
73247,0.4803762,0.5017918,0.01300488,0.0186042,test
73247,0.4810152,0.5021805,0.012519,0.01790913,test
73247,0.481971,0.5027921,0.01059288,0.0151537,test
73247,0.4828815,0.5033893,0.007731631,0.01106053,test
73247,0.4831856,0.5036296,0.0063134,0.00903167,test
73247,0.4836313,0.5038899,0.006374678,0.009119331,test
73247,0.483849,0.5040283,0.006015156,0.008605015,test
73247,0.4843548,0.5043446,0.004351792,0.006225481,test
73247,0.4845847,0.5044779,0.003521043,0.005037047,test
,,,,,
73249,0.3875726,0.6515235,0.004180382,0.005980269,test
73249,0.3876758,0.6516158,0.00455547,0.006516852,test
73249,0.3877002,0.651654,0.004646267,0.006646743,test
73249,0.3876688,0.651645,0.004646267,0.006646743,test
73249,0.3876316,0.6515851,0.00455547,0.006516852,test
73249,0.3882489,0.6522201,0.005523873,0.007902207,test
73249,0.3882965,0.6523405,0.00558497,0.00798961,test
73249,0.3883719,0.6524408,0.005908975,0.008453118,test
73249,0.3884706,0.6525731,0.005659317,0.008095968,test
73249,0.3885578,0.6526438,0.00546407,0.007816656,test
73249,0.3885754,0.6526361,0.004621568,0.00661141,test
73249,0.3886375,0.6526682,0.004051811,0.005796341,test
73249,0.388627,0.652675,0.004051811,0.005796341,test
73249,0.3886059,0.6526711,0.003125854,0.004471708,test
73249,0.3886269,0.6527317,0.002709236,0.003875712,test
,,,,,
73249,0.3833521,0.6431548,0.004215465,0.006030457,test
73249,0.3832436,0.643122,0.004858236,0.006949977,test
73249,0.3832959,0.6431935,0.004902044,0.007012646,test
73249,0.3833133,0.6431981,0.004858236,0.006949977,test
73249,0.3833648,0.6431702,0.004436883,0.006347208,test
73249,0.3832478,0.6432213,0.004902044,0.007012646,test
73249,0.3833282,0.6432135,0.00458703,0.006562001,test
73249,0.3833537,0.6432149,0.00434188,0.0062113,test
73249,0.3833621,0.6432,0.003913717,0.00559879,test
73249,0.3833545,0.6431531,0.003688981,0.005277291,test
73249,0.3839649,0.6460519,0.005530765,0.007912067,test
73249,0.3843098,0.6466609,0.006121112,0.00875659,test
73249,0.3843576,0.6468445,0.005993342,0.00857381,test
73249,0.3844084,0.6469391,0.006018799,0.008610227,test
73249,0.3844464,0.6469802,0.005940006,0.008497509,test
73249,0.3881594,0.6520097,0.003618295,0.005176171,test
73249,0.3877589,0.6509576,0.009204342,0.01316732,test
73249,0.387979,0.6508951,0.0101387,0.01450398,test
73249,0.3882946,0.6512284,0.009879698,0.01413346,test
73249,0.3886928,0.6516619,0.008906907,0.01274183,test
73249,0.3898619,0.6536509,0.01100318,0.01574067,test
73249,0.3923967,0.6557815,0.01160148,0.01659655,test
73249,0.393224,0.6566906,0.01141965,0.01633644,test
73249,0.3939128,0.6574866,0.01018059,0.0145639,test
73249,0.394452,0.6580936,0.008603398,0.01230764,test
73249,0.389051,0.6538355,0.001941748,0.002777778,test
73250,0.3946398,0.6583451,0.008963414,0.01282266,test
73250,0.3950806,0.6587609,0.009190677,0.01314777,test
73250,0.3953644,0.659033,0.008254785,0.01180893,test
73250,0.3956447,0.6592822,0.008355651,0.01195322,test
73250,0.3958639,0.6594971,0.007408082,0.01059767,test
73250,0.3960932,0.6596861,0.007001803,0.01001647,test
73250,0.396243,0.6597668,0.00648429,0.009276137,test
73250,0.3964316,0.6599064,0.005437455,0.007778582,test
73250,0.3965465,0.6599659,0.004815102,0.006888271,test
73250,0.3965516,0.6599736,0.004386453,0.006275064,test
73250,0.3965247,0.660003,0.004146509,0.005931811,test
73250,0.3965306,0.6600422,0.003365448,0.00481446,test
73250,0.3964833,0.6599479,0.00254178,0.003636158,test
,,,,,
73250,0.382462,0.6387986,0.004165858,0.005959492,test
73250,0.3824823,0.6389561,0.004294584,0.00614364,test
73250,0.3824993,0.6389871,0.004349267,0.006221868,test
73250,0.382486,0.638978,0.00434188,0.0062113,test
73250,0.3825116,0.6389802,0.00434188,0.0062113,test
73250,0.3849641,0.6439536,0.00217094,0.00310565,test
73250,0.3856139,0.6437779,0.0097212,0.01390672,test
73250,0.3855798,0.6437248,0.007834605,0.01120784,test
73250,0.3859325,0.6443328,0.006748846,0.009654598,test
73250,0.3859042,0.6443384,0.006562481,0.009387994,test
73250,0.3975414,0.6585938,0.01059678,0.01515928,test
73250,0.3996245,0.6598818,0.01024132,0.01465078,test
73250,0.4001101,0.6603808,0.01013882,0.01450414,test
73250,0.4004478,0.6606876,0.01035374,0.0148116,test
73250,0.4007348,0.6609628,0.009917711,0.01418784,test
73250,0.4005043,0.6607676,0.01106657,0.01583135,test
73250,0.4006153,0.660902,0.01133749,0.01621891,test
73250,0.4010185,0.6611534,0.01059141,0.0151516,test
73250,0.4013355,0.6613586,0.01033081,0.0147788,test
73250,0.4016088,0.6615061,0.009411181,0.01346322,test
73250,0.40178,0.661574,0.009190491,0.01314751,test
73250,0.4019916,0.6616668,0.008951554,0.0128057,test
73250,0.4022718,0.6618239,0.008168461,0.01168544,test
73250,0.4025303,0.6619409,0.007060813,0.01010089,test
73250,0.4027993,0.6620489,0.005919944,0.008468808,test
73250,0.402991,0.6621165,0.00480016,0.006866896,test
73250,0.4030685,0.6621344,0.004638753,0.006635994,test
73250,0.4030948,0.6621612,0.003952684,0.005654534,test
73250,0.4030661,0.6622683,0.00356797,0.00510418,test
73250,0.4032088,0.6620782,0.0026647,0.003812002,test
,,,,,
73250,0.4019944,0.6625823,0.006966206,0.009965545,test
73250,0.4013875,0.6626608,0.007846532,0.0112249,test
73250,0.401654,0.6625972,0.007518088,0.01075504,test
73250,0.4023004,0.6625829,0.007350433,0.0105152,test
73250,0.4029813,0.662558,0.006204667,0.008876121,test
73250,0.4124694,0.6567327,0.01550498,0.02218073,test
73250,0.4130129,0.6564224,0.01491673,0.02133921,test
73250,0.413359,0.6562414,0.01493996,0.02137244,test
73250,0.4136088,0.6560988,0.0146687,0.02098439,test
73250,0.4138189,0.6559797,0.01460242,0.02088957,test
73250,0.4145649,0.6554055,0.01548056,0.0221458,test
73250,0.4152173,0.6549531,0.01510395,0.02160704,test
73250,0.4156057,0.6546969,0.01504495,0.02152264,test
73250,0.4159156,0.6545141,0.01484626,0.0212384,test
73250,0.4162552,0.6542957,0.01417217,0.02027408,test
73250,0.4164902,0.6541655,0.01373058,0.01964236,test
73250,0.4169865,0.6538316,0.01256794,0.01797914,test
73250,0.4176364,0.6534159,0.01216924,0.01740877,test
73250,0.4182827,0.6530113,0.01028337,0.01471094,test
73250,0.4181629,0.6531371,0.008974111,0.01283796,test
73250,0.4182217,0.6531179,0.009156481,0.01309886,test
73250,0.4184164,0.6529808,0.007069136,0.01011279,test
73250,0.4182506,0.6531147,0.005051418,0.007226334,test
,,,,,
73250,0.4119722,0.660547,0.005090137,0.007281724,test
73250,0.4125432,0.6610019,0.005740139,0.008211588,test
73250,0.4124784,0.6610156,0.005826441,0.008335047,test
73250,0.412457,0.6610732,0.005578557,0.007980435,test
73250,0.4125037,0.6610898,0.00503542,0.007203447,test
73250,0.4179396,0.6555624,0.00217094,0.00310565,test
73250,0.416368,0.6583443,0.01025154,0.0146654,test
73250,0.4170288,0.65793,0.009381403,0.01342062,test
73250,0.4176084,0.657529,0.008951426,0.01280551,test
73250,0.4180446,0.6572247,0.007811787,0.0111752,test
73250,0.4222633,0.6517648,0.01244809,0.01780769,test
73250,0.4209218,0.6538116,0.0126228,0.01805761,test
73250,0.4216099,0.6531565,0.01262249,0.01805718,test
73250,0.4221905,0.6525773,0.01174811,0.01680632,test
73250,0.4228465,0.6518027,0.01103183,0.01578164,test
73250,0.4237446,0.6505168,0.01003618,0.01435732,test
73250,0.4246383,0.6494808,0.008700116,0.012446,test
73250,0.4253206,0.64865,0.006821759,0.009758905,test
73250,0.4257905,0.6480616,0.004774884,0.006830736,test
73250,0.4260003,0.6476616,0.004336008,0.0062029,test
73250,0.4260609,0.64762,0.004290008,0.006137095,test
73250,0.4261394,0.6474688,0.003499862,0.005006747,test
73250,0.4259333,0.6474635,0.002338328,0.003345108,test
,,,,,
73251,0.403509,0.6569303,0.007336468,0.01049523,test
73251,0.4038546,0.6569437,0.00800606,0.01145311,test
73251,0.4037323,0.6569055,0.007689299,0.01099997,test
73251,0.4036771,0.656927,0.007691697,0.0110034,test
73251,0.4035297,0.6570095,0.007405648,0.01059419,test
73251,0.3972964,0.652999,0.01402756,0.02006721,test
73251,0.396218,0.6522432,0.01451505,0.02076458,test
73251,0.3954261,0.6517768,0.01414428,0.02023418,test
73251,0.3947818,0.651414,0.01309085,0.01872719,test
73251,0.3941996,0.6510307,0.01249779,0.01787878,test
73251,0.3927266,0.648991,0.01425922,0.0203986,test
73251,0.3919317,0.6479204,0.01294889,0.0185241,test
73251,0.3913652,0.6471847,0.01172272,0.01677,test
73251,0.3908551,0.6464666,0.01067904,0.01527696,test
73251,0.3903618,0.6457762,0.01029712,0.0147306,test
73251,0.3898276,0.6450802,0.009615493,0.0137555,test
73251,0.3893454,0.6440984,0.009689575,0.01386148,test
73251,0.3890054,0.6433427,0.008044434,0.01150801,test
73251,0.3888117,0.6427816,0.007023192,0.01004707,test
73251,0.3886198,0.6423256,0.00624648,0.008935937,test
73251,0.3885516,0.6419938,0.00559565,0.008004889,test
73251,0.3884707,0.6417599,0.00417503,0.005972612,test
73251,0.3884867,0.6417184,0.004058437,0.00580582,test
73251,0.3884837,0.6417293,0.004026661,0.005760362,test
73251,0.3884138,0.6417701,0.003401081,0.004865436,test
73251,0.3883639,0.6419547,0.002343897,0.003353074,test
,,,,,
73251,0.3852272,0.6668987,0.005943018,0.008501818,test
73251,0.3853987,0.6671263,0.006623387,0.009475124,test
73251,0.3853857,0.6671222,0.006788511,0.009711342,test
73251,0.3853541,0.6670915,0.006924203,0.009905458,test
73251,0.3853274,0.667056,0.00649952,0.009297924,test
73251,0.3853192,0.6627744,0.009260952,0.01324831,test
73251,0.3852872,0.6621027,0.009950444,0.01423466,test
73251,0.3852428,0.6616604,0.0098557,0.01409913,test
73251,0.385233,0.6613446,0.009442579,0.01350813,test
73251,0.3852106,0.6610293,0.009366137,0.01339878,test
73251,0.3852084,0.6605471,0.009413224,0.01346614,test
73251,0.3852405,0.6598048,0.008829105,0.01263052,test
73251,0.3852413,0.6592725,0.00826472,0.01182314,test
73251,0.3852585,0.6588708,0.007614778,0.01089336,test
73251,0.3852648,0.6585665,0.007058104,0.01009701,test
73251,0.3852778,0.6582733,0.006237302,0.008922807,test
73251,0.3852751,0.6580666,0.00550004,0.007868112,test
73251,0.3852383,0.6580235,0.005170702,0.007396977,test
73251,0.3852554,0.6580269,0.00480016,0.006866896,test
73251,0.3852817,0.6579774,0.003685647,0.005272523,test
73251,0.3852524,0.6578459,0.003342886,0.004782184,test
,,,,,
73251,0.3948055,0.6670021,0.005794874,0.008289888,test
73251,0.3946804,0.6667098,0.006344313,0.009075893,test
73251,0.3947131,0.6667804,0.006406288,0.009164551,test
73251,0.3947404,0.6668358,0.006513008,0.00931722,test
73251,0.3947417,0.6668918,0.00627239,0.008973002,test
73251,0.3946696,0.666682,0.006369523,0.009111957,test
73251,0.3946253,0.6663603,0.00630751,0.009023244,test
73251,0.3945507,0.6662544,0.005690356,0.00814037,test
73251,0.3945324,0.6662226,0.005583175,0.007987042,test
73251,0.3944933,0.6661442,0.004850519,0.006938937,test
73251,0.3944424,0.665931,0.004630809,0.00662463,test
73251,0.3944447,0.6659432,0.003936385,0.005631217,test
73251,0.3944205,0.665933,0.003365448,0.00481446,test
73251,0.3944292,0.6659004,0.002709236,0.003875712,test
73251,0.3945331,0.6659887,0.002610374,0.003734284,test
,,,,,
73251,0.385404,0.6570315,0.003241994,0.004637853,test
73251,0.3853188,0.6568178,0.005040077,0.00721011,test
73251,0.3853106,0.6567121,0.004921892,0.00704104,test
73251,0.3852652,0.6566213,0.004921892,0.00704104,test
73251,0.3852021,0.6564771,0.004854329,0.006944388,test
73251,0.3883168,0.6599667,0.006803818,0.009733239,test
73251,0.3900035,0.6617944,0.006946871,0.009937885,test
73251,0.3916005,0.6633977,0.0059391,0.008496212,test
73251,0.3924655,0.6643219,0.005933944,0.008488837,test
73251,0.3930485,0.6649151,0.005844157,0.008360392,test
73251,0.3927055,0.6647775,0.005120541,0.007325219,test
73251,0.3924687,0.6648732,0.005120541,0.007325219,test
73251,0.391571,0.6643063,0.00468965,0.006708805,test
73251,0.3908614,0.6638904,0.004155564,0.005944765,test
73251,0.390475,0.6635778,0.003830729,0.00548007,test
73251,0.3903854,0.6635012,0.003884426,0.005556887,test
73251,0.3903812,0.663454,0.002998072,0.004288909,test
73251,0.3903009,0.6634666,0.002134701,0.003053809,test
,,,,,
73252,0.416448,0.6680961,0.00447622,0.006403482,test
73252,0.4163881,0.6680059,0.005669348,0.008110317,test
73252,0.4163733,0.6680753,0.006140553,0.008784403,test
73252,0.4163768,0.6680909,0.006239858,0.008926464,test
73252,0.4163903,0.6680934,0.005825242,0.008333334,test
73252,0.4182491,0.6667851,0.008114384,0.01160808,test
73252,0.4185447,0.6666504,0.00874655,0.01251243,test
73252,0.4187337,0.6665039,0.00886015,0.01267494,test
73252,0.4188973,0.6663675,0.008356963,0.0119551,test
73252,0.4191003,0.666242,0.008284635,0.01185163,test
73252,0.419691,0.6656196,0.008447725,0.01208494,test
73252,0.4201636,0.665198,0.008026886,0.01148291,test
73252,0.4205436,0.6648175,0.007634487,0.01092156,test
73252,0.4208727,0.6645324,0.006951867,0.009945032,test
73252,0.4211828,0.664225,0.006368967,0.00911116,test
73252,0.4213588,0.6639814,0.005777337,0.008264801,test
73252,0.4215824,0.6637703,0.004068781,0.005820618,test
73252,0.4216436,0.6637462,0.004202955,0.006012561,test
73252,0.4216846,0.6636466,0.004068781,0.005820618,test
